index	sentence1	sentence2	label
1697	"Havia 20 sobreviventes, a maioria deles está em estado crítico", disse Cyprian Gatete, comissário assistente da polícia de Ruanda, durante uma conversa por telefone com a Reuters.	Cyprian Gatete é um funcionário da Reuters.	not_entailment
1698	O passaporte para animais de estimação é uma folha A4 rosa que contém o número do microchip e a certificação de que o cão está vacinado contra a raiva e precisa ser assinado por um médico veterinário com status de LVI. O passaporte não deve ser confundido com a pasta roxa muito menor emitida rotineiramente pelos veterinários, que registra o histórico completo de vacinação do animal.	O passaporte para animais de estimação contém o histórico completo de vacinação de animais de estimação.	not_entailment
1699	Jackson também descobriu que a empresa mantinha seu monopólio do Windows, estabelecendo acordos com fabricantes de computadores para promover produtos da Microsoft sobre os de fabricantes de software rivais.	Microsoft Windows é um sistema operacional.	not_entailment
1700	De pé de lado, vendo tudo e ouvindo a música de Mozart, que apenas ele entende ser uma manifestação do amor de Deus, é Antonio Salieri, o ambicioso compositor e maestro nascido na Itália, favorito na corte imperial de Viena em 1781.	Wolfgang Amadeus Mozart nasceu em Salzburgo.	not_entailment
1701	Em 1986, ele se tornou o chefe da London European Airways, um negócio em que a Ryanair havia comprado uma participação de 85%. Esta posição, no entanto, desapareceu rapidamente quando a transportadora se tornou a Ryanair UK e depois foi totalmente incorporada à Ryanair. Durante a década seguinte, Cathal trabalhou tanto no conselho executivo da companhia aérea quanto como piloto, embora tenha renunciado a este cargo em 1996. Permaneceu na Ryanair até deixar o conselho em 2002, quando era um multimilionário devido a o sucesso da companhia aérea.	Ryan era o pai de Cathal.	not_entailment
1702	O monopólio de gás natural da Rússia, a Gazprom, também demonstrou interesse em adquirir uma participação considerável no monopólio do oleoduto no Uzbequistão.	A Gazprom detém o monopólio do oleoduto uzbeque.	not_entailment
1703	Mais recentemente, a secretária de Estado dos EUA, Condoleezza Rice, chamou a Coréia do Norte de "posto avançado de tirania", enfurecendo Kim Jong-il, líder da Coréia do Norte.	Condoleezza Rice é a secretária de Estado dos EUA.	entailment
1704	A contagem de equipamentos no Canadá é de 148, 46 contra 46 da semana passada e 27 contra a do ano passado.	No ano passado, a contagem foi de 148	not_entailment
1705	A secretária de Estado dos EUA, Condoleezza Rice, disse na quinta-feira que a Coréia do Norte deve retornar às negociações de desarmamento nuclear e evitar um caminho para um maior isolamento internacional.	A Coréia do Norte diz que voltará às negociações nucleares.	not_entailment
1706	Oh Eun-sun foi a primeira mulher coreana a escalar o Monte. Everest solo. Apesar de todas as dificuldades que ela deve ter sofrido, ela apenas diz que teve sorte. Ela agora lembra os dias que passou naquela montanha.	Uma mulher consegue escalar o Everest sozinha.	entailment
1707	Quando as forças armadas dos EUA evacuaram Saigon na primavera de 1975, o presidente Gerald Ford aprovou a Operação Babylift, o plano de transportar milhares de crianças vietnamitas para pais adotivos no Ocidente, centenas delas por vez, antes que os EUA fossem expulsos do país. .	Os militares dos EUA evacuaram cidadãos dos EUA.	not_entailment
1708	A Dra. Amy Joy Lanou, diretora do Comitê de Médicos em Medicina Responsável da América, rapidamente apontou os perigos para a saúde da dieta de Atkins.	A dieta de Atkins está associada ao aumento das condições de risco.	entailment
1709	A autossuficiência foi transformada em uma campanha formal de conscientização pública em San Francisco, pelo prefeito Gavin Newsom.	Gavin Newsom é um político de São Francisco.	entailment
1710	O árabe, por exemplo, é usado densamente no norte da África e do Mediterrâneo Oriental às Filipinas, como o idioma principal do mundo árabe e o principal veículo do Islã.	O árabe é a língua principal das Filipinas.	not_entailment
1711	Manifestantes antinucleares na quarta-feira atrasaram o progresso de uma remessa de lixo radioativo em direção a um depósito no norte da Alemanha. O trem parou pela quarta vez desde a travessia para a Alemanha, ao se aproximar da cidade de Lueneburg, no norte.	Transporte de resíduos nucleares atrasado na Alemanha.	entailment
1712	O Ministério das Relações Exteriores da Tunísia anunciou que o líder líbio, coronel Moammar Al Kaddafy, chegou a Tunis nesta manhã, segunda-feira, para uma visita "fraternal e recreativa", a convite do presidente da Tunísia, Zine El Abidine Bin Ali.	O líder da Líbia, coronel Muammar Qaddafi, chegou à Tunísia a convite do presidente Zine El Abidine Bin Ali.	entailment
1713	Por 45.000 anos atrás, os humanos haviam resistido às idas e vindas de várias eras glaciais, se espalharam por toda a África, Europa e Ásia e atingiram uma população de aproximadamente um milhão.	Os seres humanos existiam 10.000 anos atrás.	entailment
1714	Roma fica na província de Lazio e Nápoles, na Campânia.	Roma está localizada na província de Lazio.	entailment
1715	O interesse da indústria automotiva aumenta e o primeiro projeto de amplificador, um módulo de saída de quatro canais para a montadora alemã, Porsche, é finalizado.	A Porsche é uma fabricante de automóveis alemã.	entailment
1716	Forçado a fugir do ataque novamente em 1471, Rennyo viajou para Yoshizaki, onde construiu um templo popular que atraiu muitos convertidos camponeses da região.	Rennyo alcançou Yoshizaki em 1471.	entailment
1717	As pílulas contaminadas incluíam fragmentos de metal que variavam em tamanho, desde "micropontos" até porções de arame com um terço de polegada de comprimento, informou o FDA.	As pílulas contaminadas continham fragmentos de metal.	entailment
1718	A cabeça de praia de Anzio, 54 quilômetros ao sul de Roma, assistiu a alguns dos mais sangrentos combates da Segunda Guerra Mundial e foi responsável por muitas das 10.000 mortes de batalha dos EUA na Itália na primeira metade de 1944.	A praia de Anzio está localizada a 33 milhas ao sul de Roma.	entailment
1719	The National Assn. Corretores de imóveis relataram que as vendas de casas existentes dispararam para uma taxa anual de 7,29 milhões em agosto, 7,8% maior que no ano anterior.	As vendas de casas existentes aumentaram 7,8%.	entailment
1720	Alan Mulally, chefe da unidade da Boeing, disse no início da greve que pode causar atrasos na entrega que dariam à Airbus SAS uma vantagem no que é o mercado de aeronaves comerciais mais forte em cinco anos.	Alan Mulally é o proprietário da Boeing.	not_entailment
1721	Uma autoridade iraquiana informou hoje, sábado, que 68 civis iraquianos foram mortos como resultado do bombardeio americano e britânico contra o Iraque e que seus funerais foram realizados hoje em Bagdá.	Relatos de uma autoridade iraquiana hoje, sábado, disseram que os 68 civis mortos como resultado do bombardeio anglo-americano do Iraque foram enterrados hoje em Bagdá.	entailment
1722	A nação teve sua tão esperada primeira olhada em Bo em ação, enquanto os Obamas exibiam o novo cachorro da família no gramado sul. A primeira-dama Michelle Obama fez a maior parte da caminhada, enquanto o cão aquático português de 6 meses de idade andava apressado. Então a filha Malia deu uma volta e Bo saiu correndo. As meninas sorriram enquanto brincavam com Bo. Sasha bateu palmas em um ponto, chamando a atenção do cachorro. Claramente satisfeito, o presidente disse: "Ele é uma estrela. Ele tem qualidade de estrela".	O cachorro de Obama se chama Bo.	entailment
1723	Três meses após o FBI invadir os escritórios do Grupo Dorean em Union City, Califórnia, as empresas vizinhas no mesmo parque comercial receberam cartas alegando que o aluguel do parque comercial agora deveria ser pago ao Grupo Dorean. O proprietário do parque de escritórios, a Hanover Properties, insiste que eles não venderam o parque e considerou a reivindicação do Grupo Dorean fraudulenta. A primeira carta do Grupo Dorean, datada de 2 de maio de 2005, pretendia "informar [os inquilinos] da mudança de propriedade da propriedade [os inquilinos] agora ocupam" e solicitou que "o pagamento de aluguéis fosse enviado" ao diretores do Grupo Dorean. A carta também incluía documentos autenticados que autorizavam a venda por um suposto agente do atual proprietário, a Hanover Properties, uma "Julia Pantibratyuk".	A Hanover Properties é dona do Grupo Dorean.	not_entailment
1724	O programa, financiado com uma doação da Agência das Nações Unidas para o Desenvolvimento Internacional, visa reduzir a mortalidade infantil em Madagascar, uma nação insular no Oceano Índico, na costa leste da África.	A Agência das Nações Unidas para o Desenvolvimento Internacional é uma organização sediada em Madagascar.	not_entailment
1725	O Administrador Associado para Transporte Espacial Comercial (FAA / AST) da Federal Aviation Administration aprovou a licença da Scaled Composites de Mojave, Califórnia, permitindo que a empresa expandisse os testes de voo do SpaceShipOne - um avião-foguete de financiamento privado para transportar passageiros a altitude suborbital .	Lançamento de naves particulares.	not_entailment
1726	Jessica Litman, professora de direito da Wayne State University, em Michigan, é especialista em direito autoral e direito da Internet há mais de 20 anos.	Jessica Litman é professora de direito.	entailment
1727	Um relatório do AfricanElephant Specialist Group, responsável pelo monitoramento da conservação dos elefantes, conclui que a caça furtiva de elefantes aumentou apesar da proibição internacional de 1989 do comércio de marfim	A proibição do comércio de marfim tem sido eficaz para proteger o elefante da extinção.	not_entailment
1728	A Airbus poderia instalar um centro de engenharia de projeto na região de Midlands, no Reino Unido, para aproveitar a disponibilidade de pessoal de engenharia qualificado após o desaparecimento da MG Rover, a montadora britânica em colapso.	A Airbus planeja um centro de engenharia de design.	entailment
1729	Uma mensagem em uma garrafa jogada no mar por uma menina de quatro anos na Inglaterra foi encontrada a 15.000 quilômetros de distância no oeste da Austrália. Alesha Johnson jogou a garrafa na água em Morecambe Bay, Lancashire, em julho passado, anexando seu endereço de Heysham e uma foto sua. A nota dizia: "Se você receber esta mensagem, escreva de volta". Nesta semana, ela recebeu uma carta de uma criança de 10 anos de Perth, que disse que havia encontrado a garrafa em um estaleiro local. Doreen Johnson, gerente da creche que Alesha frequenta em Heysham, disse: "Ficamos todos muito animados quando a carta da Austrália chegou endereçada a Alesha.	Heysham é onde Doreen Johnson trabalha.	entailment
1730	Dietas que fornecem níveis recomendados de magnésio são benéficas para a saúde óssea, mas é necessária uma investigação mais aprofundada sobre o papel do magnésio no metabolismo ósseo e na osteoporose.	A ingestão de magnésio na dieta previne a osteoporose.	not_entailment
1731	Obviamente, a maioria dos cortes de impostos expira em 2010; apenas três anos depois de Rangel assumir a presidência se os democratas vencerem.	Os democratas venceram as eleições há três anos.	not_entailment
1732	O ministro da Saúde, Ben Bradshaw, descreveu a perda do partido para o Partido Nacional Britânico e para os Verdes como uma "perda terrível" e culpou as condições econômicas, como o aumento dos custos de alimentos e combustíveis, como fatores que amortecem o apelo do Partido Trabalhista ao público. O líder do Partido Conservador, David Cameron, rebateu a opinião de Bradshaw dizendo: Brown era o culpado pelo sofrimento econômico. Camarões citou os dez anos do primeiro-ministro em administrar a economia como ministro antes de assumir o cargo quando Tony Blair deixou o cargo no ano passado.	Blair foi primeiro-ministro antes de Brown.	entailment
1733	Jigish Avalani, gerente de grupo de marketing de DNA do Windows da Microsoft, explica que o DNA do Windows se refere à arquitetura de aplicativos de Internet distribuída do Windows, lançada pela Microsoft no outono de 1997.	A Microsoft foi criada no outono de 1997.	not_entailment
1734	O Banco da Itália, o árbitro final das fusões bancárias italianas, foi engolido por escândalos desde que as ligações da polícia revelaram Fazio e sua esposa aconselharam um banqueiro local em uma oferta pelo Bank Antonveneta contra o banco holandês ABN AMRO.	Um banqueiro local faz uma oferta pelo Bank Antonveneta.	entailment
1735	Os astros do rock Aerosmith vão realizar um show gratuito no Havaí para aplacar os fãs irritados que entraram com um processo contra eles. Os hitmakers do Walk This Way cancelaram um show esgotado em Maui há dois anos, deixando centenas de fãs fora do bolso. Eles entraram com um caso de ação coletiva, que alegava que a banda havia se retirado em favor de um show maior em Chicago e de um show privado para revendedores de carros em Oahu. Advogados dos candidatos a concertos disseram que o Aerosmith havia concordado em fazer um novo show e pagaria todas as despesas.	O Aerosmith é uma banda de rock.	entailment
1736	Anastasia, na aldeia de Nagutskoye, teve um vizinho que deu à luz em 1914 Yuri Andropov: chefe da KGB e perseguidor do sobrinho de Anastasia, Alexander Solzhenitsyn.	O nome da esposa de Alexander Solzhenitsyn é Anastasia.	not_entailment
1737	As operações do governo vieram um dia depois que guerrilheiros de uniforme de camuflagem invadiram as ruas de Nazran, capital da Inguchétia, disparando granadas de foguetes nas delegacias de polícia, assumindo postos de controle e incendiando edifícios do governo.	A capital da Inguchétia é Nazran.	entailment
1738	Cidade do México (México), 12 de janeiro de 90 (DPA) - O político social-democrata de Salvador Hector Oqueli Colindres foi seqüestrado hoje na cidade da Guatemala, juntamente com o líder social-democrata da Guatemala Gilda Flores, seu partido na Cidade do México.	Hector Oqueli Colindres é um cidadão do México.	not_entailment
1739	O lançamento do novo canal de notícias 24 horas na França, France 24, viu o novo canal de propriedade conjunta começar online. Uma transmissão em streaming ficou disponível na internet a partir das 19:29 GMT de hoje. Os planos futuros são disponibilizar o novo canal a cabo e satélite com reportagens em inglês e francês. A cobertura em árabe e espanhol está entre os ambiciosos planos futuros para o canal.	France24 é um canal de TV francês.	entailment
1740	Grupos ambientais e sociais criticaram a decisão do Banco Mundial por se esquivar de reformas significativas.	O Banco Mundial é criticado por suas políticas.	entailment
1741	É uma imagem familiar a muitos californianos do sul, mas vividamente ilustrativa nesta metrópole egípcia, onde uma conferência da ONU sobre população global está tentando pela primeira vez estabelecer vínculos claros entre crescimento populacional e meio ambiente.	A Conferência Internacional sobre População e Desenvolvimento foi realizada no Cairo.	not_entailment
1742	Ela foi finalmente encontrada às 10h35 do dia seguinte pelo PC David Lloyd George. Algo chamou sua atenção na vegetação rasteira - o casaco azul da escola ou o vermelho profundo das luvas que ela usava - e ele saiu da trilha florestal. Muriel Drinkwater estava deitada de costas, um braço estendido ao lado do corpo, o outro levemente levantado, mas com a mão enluvada flácida. Seus olhos estavam abertos, mas não havia dúvida de que ela estava morta. Ela estava apenas a algumas semanas do seu 13º aniversário. O policial soprou profundamente em seu apito. O ano era 1946, quando o assassinato era supostamente menos comum do que agora. A morte de Muriel Drinkwater era manchete por meses e irritava o inspetor-chefe do detetive William "Bulldog" Chapman, o detetive da Scotland Yard que liderou o inquérito, até sua morte, nove anos depois.	Muriel Drinkwater foi morto em 1946.	entailment
1743	Parviz Davudi estava representando o Irã em uma reunião da Organização de Cooperação de Xangai (SCO), a associação que une Rússia, China e quatro ex-repúblicas soviéticas da Ásia central para combater o terrorismo.	A China é membro da SCO.	entailment
1744	Há dois anos, Moore tinha um monumento de 5.300 libras exibindo os Dez Mandamentos colocados na rotunda do Edifício Judicial, que fica ao lado da rua do Capitólio, e um juiz federal ordenou que Moore removesse a placa.	Moore agora tem a placa de mandamentos afixada em seu escritório.	not_entailment
1745	Cavar em uma vala diferente O braço robótico de Phoenix se conectou com uma superfície dura que deixou os cientistas entusiasmados com a perspectiva de descobrir uma camada gelada. "Cavamos uma vala e descobrimos uma camada dura na mesma profundidade que a camada de gelo em nossa outra vala", disse o investigador de braço robótico da Universidade de Washington para Phoenix, Ray Arvidson. O braço tentou pelo menos três vezes penetrar na camada, mas não teve sucesso. Como resultado, o braço entrou em um padrão de espera, aguardando seus próximos comandos.	Um braço robótico tem sido usado para descobertas científicas.	entailment
1746	Um funcionário do zoológico está morto e dois visitantes ficam gravemente feridos depois que um tigre siberiano escapou do zoológico de São Francisco, em São Francisco, Califórnia, nos Estados Unidos, e atacou três pessoas que estavam dentro de um café. O tigre foi morto a tiros pela polícia que foi chamada ao local. Eles encontraram o tigre atacando um dos visitantes do zoológico quando o mataram.	Um tigre atacou três pessoas em San Francisco.	entailment
1747	Nesse acidente de avião, quatro pessoas foram mortas: o piloto, que usava roupas civis, e três outras pessoas, vestindo uniformes militares.	Quatro pessoas foram assassinadas pelo piloto.	not_entailment
1748	WASHINGTON - O Senado confirmou a nomeação de Kathleen Sebelius como secretária de saúde e serviços humanos na terça-feira, permitindo ao presidente Obama preencher a última vaga em seu gabinete com um político experiente que se encarregará da luta contra a gripe suína. A votação foi de 65 a 31. Entre os nove republicanos que votaram em Sebelius estava o senador Arlen Specter, da Pensilvânia, que anunciou na terça-feira que estava se tornando um democrata. Além de dirigir os esforços federais contra a gripe suína, Sebelius liderará a campanha do governo por seguro de saúde universal.	Kathleen Sebelius é da Pensilvânia.	not_entailment
1749	Após a invasão e ocupação soviética de 1979, 3 milhões de afegãos fugiram para o Paquistão, o que foi incentivado por uma pesada ajuda ocidental para acolhê-los.	O Afeganistão foi invadido pela União Soviética em 1979.	entailment
1750	No modesto quintal da casa da época de Rosemarie Morgan, em 1890, a cerca de 800 metros da Universidade de Yale, há um pequeno Buda, azálea e forsítia, cerejeiras e ameixas japonesas e um galinheiro amish com cinco moradores - quatro que botar ovos e Gloria, que é estéril, mas apenas um cão de guarda. As aves são tecnicamente ilegais sob o código de zoneamento de New Haven, que proibia a criação de galinhas e outros animais quando foi atualizada na década de 1950. Hoje em dia, porém, muitas dezenas de galinhas de quintal são geralmente toleradas pelo programa informal de fiscalização da cidade - chame de "não brinque, não conte" - que na maioria das vezes parece o contrário. Com as aves urbanas cada vez mais comuns, o vereador Roland Lemar introduziu uma legislação que permitiria que os moradores criassem até seis galinhas.	Os Morgans vivem perto da Universidade de Yale desde os anos 50.	not_entailment
1751	O último surto de poliomielite nos Estados Unidos foi em 1979.	Temido surto de pólio na África	not_entailment
1752	Atualmente, o álcool alimenta 44% de todos os crimes violentos e 70% das internações por acidentes e emergências nos horários de pico são devidos a bebidas.	O álcool afeta os crimes violentos.	entailment
1753	Os Gurkhas são do Nepal montanhoso e são guerreiros extremamente tenazes - como soldados de infantaria são os melhores apenas em combate de combate na selva / montanha e situações de tipo corpo a corpo.	Os Gurkhas são do Nepal.	entailment
1754	Ewald, agora com 74 anos, chefiou a Federação Esportiva da Alemanha Oriental de 1961 a 1988. Foi considerado culpado por fazer 142 mulheres esportistas da Alemanha Oriental, principalmente nadadoras e atletas, tomarem drogas proibidas para melhorar o desempenho.	Diversas esportistas foram acusadas de doping.	not_entailment
1755	A administração da Huawei também considera que questões de segurança estão impedindo seu progresso - em grande parte decorrente de alegações, em 2001, de que foi acusada de trabalhar para o Paquistão e o governo do Taleban no Afeganistão.	A administração da Huawei foi acusada de trabalhar para o Paquistão e o governo do Talibã no Afeganistão.	entailment
1756	O destacamento de trabalhadores para o Iraque foi interrompido após a tomada de reféns de um homem filipino por pistoleiros	Um homem filipino foi sequestrado por pistoleiros.	entailment
1757	Moreau, 72 anos, recebeu um prêmio do Urso de Ouro por realização vitalícia no Festival de Berlim de sexta-feira.	A Palma de Ouro foi premiada no Festival de Cannes.	not_entailment
1758	Em 21 de agosto, o semanário polonês Przekrój publicou um anúncio para os livros de exercícios de Dan-Mark, com o logotipo da 4fun.tv, uma estação de TV interativa / música polonesa. Parte do anúncio continha uma definição da palavra "caderno de exercícios". O texto parecia familiar, e o Wikinews consultou a Wikipedia, a enciclopédia colaborativa online. Ao ver a definição da Wikipedia, parecia que a entrada citada no material promocional era idêntica aos dois parágrafos iniciais da entrada relevante da Wikipedia.	Os leitores de enciclopédias online podem editar o conteúdo.	not_entailment
1759	Falando sobre a visita papal, Castro também disse que o governo concordou em disponibilizar metade de seu transporte para garantir que as pessoas possam participar de missas que o papa celebrará nas cidades de Havana, Santa Clara, Camaguey e Santiago de Cuba. As autoridades da igreja cubana temem que não haja transporte suficiente.	As viagens papais são afetadas por preocupações políticas.	not_entailment
1760	O governo quer que o caso nigeriano de Pamela Izevbekhai, mãe de dois filhos, fique neste país paralisado após revelações de que os documentos usados em sua ação foram forjados. Izevbekhai foi ao Tribunal Supremo 22 vezes para impedir a deportação de sua família, alegando que suas duas filhas Naomi (7) e Jemima (6) serão submetidas a mutilação genital feminina (MGF). No entanto, ela admitiu no final de semana passado que alguns documentos entregues aos tribunais foram forjados. Ela sustentou sua alegação de que tinha uma filha bebê, Elizabeth, que morreu de perda de sangue como resultado da MGF. Se seu caso for anulado, ela e suas filhas serão deportadas de volta para a Nigéria.	Pamela Izevbekhai é originária da Nigéria.	entailment
1761	A Argentina continua sendo um dos 17 países que ainda proíbem o gado britânico para reprodução por causa do surto da doença da vaca louca nos anos 80.	A recusa da Argentina em comprar gado criou novas tensões entre os dois países.	not_entailment
1762	Enquanto a beterraba estiver assando, faça o vinagrete: em uma tigela, misture o suco de laranja, o vinagre balsâmico e o azeite extra-virgem.	Em uma tigela, misture o azeite com sal e pimenta.	not_entailment
1763	Um relatório preparado por uma comissão da ONU de cinco membros observou "assassinatos de civis, desaparecimentos forçados, destruição de aldeias, estupros e outras formas de violência sexual, pilhagem e deslocamento forçado, em todo o Darfur", e nomeou secretamente supostos criminosos de guerra que deveriam ocorrer antes do ICC.	Mais de 200.000 pessoas foram mortas no ataque aéreo na região de Darfur.	not_entailment
1764	O programa de computador recentemente desenvolvido por seu grupo, que fornece inteligência de grupo para um enxame de mini-robôs para identificar rapidamente uma fonte de contágio, também pode ser usado por um grupo de humanos carregando minicomputadores, receptores de posicionamento global e equipamentos simples de rádio para encontrar um esquiador enterrado na brancura.	Os robôs são usados para encontrar vítimas de avalanches.	not_entailment
1765	O experimento ajudou a estabelecer que as bactérias vieram primeiro, causando inflamação e depois úlceras.	Inflamação é o resultado de úlceras.	not_entailment
1766	Suspeita-se que o terrorista esteja por trás de vários seqüestros mortais e dezenas de ataques suicidas no Iraque.	Terrorista sequestra dezenas de iraquianos.	not_entailment
1767	O parlamento italiano pode aprovar um projeto de lei que permita que descendentes da família real exilada voltem para casa. A família foi banida após a Segunda Guerra Mundial por causa do conluio do rei com o regime fascista, mas foram introduzidas medidas este ano para permitir seu retorno.	A família real italiana volta para casa.	not_entailment
1768	O Hubble é um cavalo de batalha científico no auge de sua vida. É também o fotógrafo privilegiado do universo. Quer as imagens sejam de sistemas solares ao nascer, galáxias colidindo ou a agonia de uma estrela em supernova, as fotos de Hubble revelam a ferocidade e a tranquilidade do nosso universo.	O Hubble é um telescópio espacial.	not_entailment
1769	Ele veio quando o grupo - que também incluiu Sid Ganis, presidente da Academia de Artes e Ciências Cinematográficas, William Horberg, produtor de The Kite Runner, e Alfre Woodard, que atuou em Desperate Housewives - iniciou uma ofensiva de charme chamada " troca criativa ", mas visava claramente atravessar um abismo de incompreensões mútuas. A delegação foi convidada ao Irã pela Khane Cinema (Cinema House), o maior grupo de filmes do país, sob a autoridade do ministério da cultura e orientação islâmica. Está programado para realizar oficinas de treinamento sobre atuação, direção, produção de documentários e outros aspectos do negócio, além de visitar as instalações da emissora estadual, IRIB. Foram prometidas reuniões com Majid Majidi e Ebrahim Hatamikia, dois diretores locais em boa posição com o governo teocrático.	O autor de "The Kite Runner" vive no Irã.	not_entailment
1770	Além das bases de dados e da publicidade, a arte roubada é recuperada quando alguém busca uma avaliação ou a oferece para venda a revendedores ou casas de leilão, responde a uma oferta de recompensa, tenta removê-la pela alfândega ou solicita um resgate pela arte.	Registros de inventário centralizados para museus ajudam na conscientização sobre roubo.	not_entailment
1771	A fabricante de computadores pessoais Gateway Inc., na segunda-feira, reduziu sua previsão de receita e lucro em 2005, enviando suas ações a uma queda de 11%, com os preços do setor cada vez mais baixos.	A Gateway reduziu suas diretrizes de vendas e ganhos para o ano.	entailment
1772	Lopez Obrador foi "jurado" pelo senador Rosario Ibarra, ativista de direitos humanos e membro de seu partido, que colocou uma faixa presidencial vermelha, verde e branca sobre seus ombros.	O senador Rosario Ibarra é um militante dos direitos humanos.	entailment
1773	Heaney juntou-se a "um grupo distinto de irlandeses, que foram homenageados com este prêmio por sua contribuição à literatura irlandesa no século XX".	Heaney recebeu o Prêmio Nobel de literatura em 1995.	not_entailment
1774	O governador de Basra disse que não iria cooperar com as tropas britânicas até que houvesse um pedido de desculpas por um ataque para libertar dois soldados britânicos.	O governador de Basra não trabalhará com tropas britânicas até que haja um pedido de desculpas por um ataque para libertar dois soldados britânicos.	entailment
1775	O repórter salvadorenho Mauricio Pineda, técnico de som da estação de televisão local Canal Doce, foi morto a tiros hoje no Departamento de Morazan, na parte leste do país.	Mauricio Pineda foi morto por tiros.	entailment
1776	O presidente Cristiani falou hoje no aeroporto militar de El Salvador antes de partir para a Costa Rica para participar da cerimônia de inauguração do presidente eleito Rafael Calderon Fournier.	Rafael Calderon Fournier foi eleito presidente da Costa Rica.	entailment
1777	A AT&T Corp. diz que vai parar de vender serviços residenciais locais e de longa distância tradicionais em sete estados, culpando sua decisão por uma decisão judicial que, segundo ela, resultará em preços mais altos pelo uso de redes regionais.	A AT&T culpa uma decisão judicial que causará preços mais altos.	entailment
1778	O setor de transporte aéreo italiano apresenta muitas causas típicas de conflito industrial, incluindo: a problemática situação econômica da Alitalia, a principal companhia aérea da Itália (IT0404304F); um conjunto de fatores específicos relacionados à prestação de serviços; e uma acentuada fragmentação da representação sindical.	Assistentes de vôo italianos entram em greve.	not_entailment
1779	Goosen disparou um 69 no sábado, uma das únicas duas rodadas secundárias do dia, para pegar uma vantagem de três tiros em 54 buracos no Pinehurst No. 2.	Goosen fez um 69 e tem uma vantagem de três arremessos.	entailment
1780	Rumsfeld sinalizou uma linha mais dura contra a China por parte do governo Bush, que criticou Pequim por questões comerciais e de direitos humanos, mas não desafiou diretamente a formação militar chinesa.	Rumsfeld está fazendo críticas duras à China durante sua viagem.	not_entailment
1781	Em 6 de agosto de 1945, uma bomba atômica foi explodida em Hiroshima com uma força explosiva equivalente estimada em 12.500 toneladas de TNT, seguida três dias depois por uma segunda bomba mais poderosa em Nagasaki.	Em 1945, uma bomba atômica foi lançada sobre Hiroshima.	entailment
1782	O Medicare começará a pagar ainda este ano por certos medicamentos orais contra câncer e drogas intravenosas que podem ser auto-administrados sob um projeto de demonstração de US $ 500 milhões divulgado ontem.	O Medicare começará a pagar US $ 500 milhões aos usuários.	not_entailment
1783	O vice-presidente da Comissão, Charles Duelfer, disse: "Manteremos os inspetores lá na esperança de que o Iraque possa recuar da sua decisão".	O vice-presidente do comitê, Charles Duelfer, disse: "esperamos terminar a resolução do Iraque".	not_entailment
1784	Unidades navais evacuaram civis e militares americanos das Ilhas Tachen.	Os militares dos EUA evacuaram cidadãos dos EUA.	entailment
1785	Zhao foi preso às 13:45 EST, sem resistência por acusações de conduta desordeira; outras acusações mais graves podem ser apresentadas. No entanto, Allen Doody, do Departamento de Imigração e Alfândega dos EUA (ICE), indicou planos para deportar Zhao de volta à Austrália dentro de alguns dias sem acusações. "Não planejamos acusá-lo", disse Doody. Zhao é de nacionalidade chinesa-australiana, que entrou nos EUA legalmente com seu passaporte australiano há menos de uma semana.	Zhao é um cidadão americano.	not_entailment
1786	Um membro da delegação birmanesa, Thaung Tun, disse a repórteres na véspera da reunião que seu governo não desejava colocar a ASEAN em uma posição difícil, insistindo em assumir a presidência.	Thaung Tun é um representante da Birmânia.	entailment
1787	O fabricante de uma droga promissora contra o câncer de ovário disse, na sexta-feira, que parou de inscrever mulheres em um estudo porque vários pacientes desenvolveram buracos gastrointestinais.	Um estudo de um medicamento promissor contra o câncer foi interrompido por causa de um sério efeito colateral.	entailment
1788	"Para a yakuza japonesa, o mais importante é permanecer vivo e ganhar dinheiro é o segundo", disse a yakuza.	Yakuza são a máfia japonesa.	not_entailment
1789	A maior empregadora privada do país, a Wal-Mart Stores Inc., está sendo processada por várias funcionárias que afirmam que foram mantidas fora dos empregos na administração por serem mulheres.	Wal-Mart processado por discriminação sexual	entailment
1790	Um ataque com foguete matou dois israelenses, incluindo um garoto de 3 anos de idade.	Uma criança de três anos foi morta em um ataque com foguete.	entailment
1791	Nelson Beavers é co-proprietário da empresa atual, Carolina Analytical Laboratories LLC. e possui histórico de propriedade / emprego na Woodson-Tenent e na Eurofin.	Nelson Beaver é funcionário da Carolina Analytical Laboratories.	not_entailment
1792	A Siemens e a ThyssenKrupp alemãs podem vender a principal tecnologia relevante para a China, dona da primeira linha maglev operada comercialmente.	Maglev é usado comercialmente.	entailment
1793	O aumento da representação das mulheres nas primeiras eleições para o Parlamento escocês se tornou um símbolo de mudança, apoiado pelo compromisso de princípio do Parlamento de criar uma sociedade mais igualitária.	As mulheres estão mal representadas no parlamento.	not_entailment
1794	O FDA não informou em que estados os comprimidos foram vendidos, mas recomendou que os clientes determinassem se os produtos comprados estavam sendo retirados, verificando a lista de lojas no site do FDA e a lista de lotes. Os números do lote aparecem no rótulo do contêiner.	O FDA forneceu uma lista dos estados em que os comprimidos foram vendidos.	not_entailment
